TransactionID,BusinessID,TransactionDate,Amount_QAR,TransactionType,Status
TXN-3061854,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-12-21,137076.0,Debit,Completed
TXN-4807129,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-11-06,500.0,Credit,Completed
TXN-2357373,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-11-30,42635.38,Debit,Completed
TXN-9154196,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-12-19,101766.38,Credit,Completed
TXN-6531624,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-10-25,195890.08,Credit,Completed
TXN-9546030,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-11-07,115795.1,Credit,Completed
TXN-2823462,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2026-02-24,124346.29,Debit,Completed
TXN-3049296,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2026-01-26,80787.8,Debit,Completed
TXN-7173426,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-11-16,150593.05,Debit,Completed
TXN-8035639,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2026-03-21,33850.63,Credit,Completed
TXN-1979117,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2026-02-16,55638.86,Debit,Completed
TXN-7261150,c46ef79c-abeb-47f4-9afd-64d4aba47ee2,2025-10-23,44298.02,Credit,Completed
TXN-4151877,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-01-18,144143.99,Credit,Completed
TXN-8132053,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-01-30,226934.47,Debit,Completed
TXN-8472003,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-04-03,142170.61,Credit,Completed
TXN-2014940,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2025-12-19,222884.44,Credit,Completed
TXN-6180939,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-01-30,273980.78,Credit,Completed
TXN-1213268,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2025-11-17,64903.51,Credit,Completed
TXN-7869094,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-02-09,200485.08,Credit,Completed
TXN-2674809,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-04-06,220451.21,Debit,Completed
TXN-1604398,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2025-12-12,202714.94,Credit,Completed
TXN-6049902,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-02-13,238242.77,Credit,Failed
TXN-2808834,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-02-22,310514.8,Debit,Completed
TXN-6992576,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2025-11-27,264713.38,Credit,Completed
TXN-2462723,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-02-20,202511.62,Debit,Completed
TXN-8366649,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2025-10-25,5909.38,Credit,Completed
TXN-8235688,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-01-25,81232.62,Credit,Completed
TXN-1435581,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-03-11,234443.54,Debit,Completed
TXN-6531112,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-02-23,269686.91,Credit,Completed
TXN-8405454,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-03-03,140433.62,Credit,Completed
TXN-8110779,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2026-04-16,169899.71,Credit,Completed
TXN-9909969,7c040afc-5d55-493b-88d7-b1e25e71a3f5,2025-11-18,243747.72,Credit,Completed
TXN-5819323,a9967218-9851-491b-99a9-4167effa520f,2026-04-02,500.0,Credit,Completed
TXN-4351728,a9967218-9851-491b-99a9-4167effa520f,2025-12-07,361257.64,Debit,Completed
TXN-7736536,a9967218-9851-491b-99a9-4167effa520f,2026-01-18,360089.07,Credit,Completed
TXN-4079622,a9967218-9851-491b-99a9-4167effa520f,2026-01-20,309148.25,Debit,Completed
TXN-3986127,a9967218-9851-491b-99a9-4167effa520f,2026-02-03,252590.15,Credit,Completed
TXN-1051111,a9967218-9851-491b-99a9-4167effa520f,2026-03-02,162600.75,Debit,Completed
TXN-9257524,a9967218-9851-491b-99a9-4167effa520f,2026-03-13,500.0,Debit,Completed
TXN-2192109,a9967218-9851-491b-99a9-4167effa520f,2026-02-25,232683.2,Debit,Completed
TXN-3460245,a9967218-9851-491b-99a9-4167effa520f,2025-11-08,312519.13,Credit,Completed
TXN-3469523,a9967218-9851-491b-99a9-4167effa520f,2025-12-05,500.0,Credit,Completed
TXN-6190304,a9967218-9851-491b-99a9-4167effa520f,2026-04-05,20960.7,Credit,Completed
TXN-8844867,a9967218-9851-491b-99a9-4167effa520f,2025-12-14,299470.85,Credit,Completed
TXN-4644902,a9967218-9851-491b-99a9-4167effa520f,2026-01-23,347514.9,Debit,Completed
TXN-6526652,a9967218-9851-491b-99a9-4167effa520f,2025-11-03,356679.23,Credit,Completed
TXN-8122658,a9967218-9851-491b-99a9-4167effa520f,2025-10-21,187315.77,Debit,Completed
TXN-9748790,a9967218-9851-491b-99a9-4167effa520f,2025-11-19,305976.09,Credit,Completed
TXN-6866225,a9967218-9851-491b-99a9-4167effa520f,2026-04-02,257850.8,Credit,Completed
TXN-3570740,a9967218-9851-491b-99a9-4167effa520f,2025-11-14,119128.46,Credit,Completed
TXN-6226861,a9967218-9851-491b-99a9-4167effa520f,2026-01-19,199156.77,Credit,Completed
TXN-5318435,a9967218-9851-491b-99a9-4167effa520f,2026-04-05,227664.15,Credit,Completed
TXN-3174774,334728e1-0396-4883-bab6-a972fdf30ff1,2026-02-22,83806.61,Debit,Completed
TXN-7349707,334728e1-0396-4883-bab6-a972fdf30ff1,2026-01-26,106973.38,Credit,Pending
TXN-1993936,334728e1-0396-4883-bab6-a972fdf30ff1,2026-01-13,132995.83,Debit,Completed
TXN-1214302,334728e1-0396-4883-bab6-a972fdf30ff1,2025-11-12,2680.89,Debit,Failed
TXN-2819710,334728e1-0396-4883-bab6-a972fdf30ff1,2025-12-14,90125.58,Debit,Completed
TXN-8958711,334728e1-0396-4883-bab6-a972fdf30ff1,2025-12-06,60112.59,Debit,Completed
TXN-4266283,334728e1-0396-4883-bab6-a972fdf30ff1,2026-03-21,48252.52,Debit,Completed
TXN-2132120,334728e1-0396-4883-bab6-a972fdf30ff1,2026-04-16,500.0,Credit,Completed
TXN-4558502,334728e1-0396-4883-bab6-a972fdf30ff1,2026-01-15,141843.24,Credit,Completed
TXN-4158913,334728e1-0396-4883-bab6-a972fdf30ff1,2025-11-17,202961.42,Debit,Completed
TXN-8488623,334728e1-0396-4883-bab6-a972fdf30ff1,2026-01-20,67168.64,Credit,Completed
TXN-3096939,334728e1-0396-4883-bab6-a972fdf30ff1,2026-02-23,42414.24,Credit,Completed
TXN-4714633,334728e1-0396-4883-bab6-a972fdf30ff1,2025-12-04,70355.49,Credit,Completed
TXN-3501447,334728e1-0396-4883-bab6-a972fdf30ff1,2025-12-27,54648.73,Credit,Completed
TXN-6706272,334728e1-0396-4883-bab6-a972fdf30ff1,2025-12-11,54891.1,Credit,Completed
TXN-1130134,334728e1-0396-4883-bab6-a972fdf30ff1,2025-11-19,75978.71,Debit,Completed
TXN-5338158,334728e1-0396-4883-bab6-a972fdf30ff1,2026-02-02,90026.0,Debit,Completed
TXN-3468170,334728e1-0396-4883-bab6-a972fdf30ff1,2025-10-20,96333.32,Debit,Completed
TXN-9453235,334728e1-0396-4883-bab6-a972fdf30ff1,2025-12-31,75280.7,Debit,Completed
TXN-5707533,334728e1-0396-4883-bab6-a972fdf30ff1,2026-03-18,61778.84,Credit,Completed
TXN-1916035,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-04-08,231603.52,Credit,Completed
TXN-1137733,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-02-28,160099.3,Credit,Completed
TXN-9423095,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-11-06,189302.78,Credit,Completed
TXN-5299070,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-10-28,187396.99,Debit,Completed
TXN-1781321,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-03-07,215603.38,Credit,Completed
TXN-9050491,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-03-06,86962.97,Credit,Completed
TXN-1764947,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-11-30,161281.91,Credit,Completed
TXN-2416540,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-01-05,500.0,Credit,Completed
TXN-9164897,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-04-06,207771.12,Debit,Completed
TXN-6127663,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-03-17,250668.54,Debit,Completed
TXN-2345246,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-11-28,162464.93,Debit,Pending
TXN-5916919,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-11-29,276193.61,Debit,Completed
TXN-8801081,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-01-11,34875.62,Credit,Completed
TXN-3458579,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-11-05,19790.24,Credit,Completed
TXN-8721497,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-04-12,226120.1,Debit,Completed
TXN-8566929,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-10-29,165531.11,Debit,Completed
TXN-9050682,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-12-12,199621.62,Debit,Completed
TXN-1869528,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-11-28,17208.96,Credit,Completed
TXN-7621764,e8e67b1a-90a5-4a26-807d-b311196cbee5,2025-10-20,65632.8,Credit,Completed
TXN-2273818,e8e67b1a-90a5-4a26-807d-b311196cbee5,2026-03-16,205913.15,Credit,Completed
TXN-2136349,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-12-29,232694.16,Debit,Completed
TXN-3788119,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-12-19,446156.24,Debit,Completed
TXN-5557495,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-11-03,334003.24,Debit,Completed
TXN-4081179,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-12-04,348189.83,Credit,Completed
TXN-7166034,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-02-26,281500.05,Debit,Pending
TXN-4409017,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-03-20,212075.7,Credit,Completed
TXN-8002467,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-01-26,19264.12,Debit,Completed
TXN-5504300,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-11-15,176212.36,Credit,Completed
TXN-2596744,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-11-05,373997.24,Credit,Completed
TXN-9232636,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-03-24,60020.93,Credit,Completed
TXN-8664417,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-02-23,88986.86,Debit,Completed
TXN-2729543,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-02-10,221295.07,Debit,Completed
TXN-8906139,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-02-17,276462.18,Credit,Completed
TXN-1171550,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-12-09,121823.11,Debit,Failed
TXN-2711432,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-02-27,117735.34,Debit,Completed
TXN-3083761,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-02-25,301071.25,Credit,Completed
TXN-7429716,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-04-06,213903.24,Debit,Completed
TXN-6987251,644fe66f-23d1-45af-bef6-a406e1db3be4,2025-11-24,10619.51,Credit,Completed
TXN-1155582,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-04-17,396396.18,Credit,Completed
TXN-6699424,644fe66f-23d1-45af-bef6-a406e1db3be4,2026-01-14,302849.39,Credit,Completed
TXN-5675437,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-03-26,151576.67,Debit,Completed
TXN-5723219,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-03-12,51104.93,Debit,Completed
TXN-7027859,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-02-07,66125.08,Credit,Completed
TXN-6727537,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-01-19,237444.1,Credit,Completed
TXN-8681144,90d69167-8f68-46d5-bf9a-95da86c26fa0,2025-12-08,2333.04,Debit,Completed
TXN-1128660,90d69167-8f68-46d5-bf9a-95da86c26fa0,2025-11-21,157582.41,Debit,Completed
TXN-3155267,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-03-18,180950.87,Debit,Completed
TXN-2512503,90d69167-8f68-46d5-bf9a-95da86c26fa0,2025-12-21,125873.23,Credit,Completed
TXN-9206460,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-01-17,97814.63,Debit,Completed
TXN-1693106,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-03-21,144484.68,Debit,Completed
TXN-5441602,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-03-17,49418.36,Credit,Completed
TXN-4290338,90d69167-8f68-46d5-bf9a-95da86c26fa0,2025-11-24,212371.06,Credit,Completed
TXN-5390622,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-02-13,170483.98,Credit,Completed
TXN-6095373,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-04-12,95194.38,Debit,Completed
TXN-4719671,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-03-02,78517.85,Debit,Completed
TXN-9156041,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-01-22,167191.06,Debit,Completed
TXN-9358027,90d69167-8f68-46d5-bf9a-95da86c26fa0,2025-12-22,83831.63,Debit,Completed
TXN-6000570,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-01-07,132496.6,Credit,Completed
TXN-2527572,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-02-17,134528.62,Debit,Completed
TXN-4917372,90d69167-8f68-46d5-bf9a-95da86c26fa0,2026-04-15,86046.7,Credit,Completed
TXN-1825640,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-03-18,284339.55,Debit,Failed
TXN-4741247,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-12-28,260570.25,Credit,Completed
TXN-4126129,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-11-11,240576.72,Credit,Completed
TXN-6630525,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-10-30,180978.54,Credit,Completed
TXN-7164308,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-11-16,109910.0,Credit,Failed
TXN-9691507,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-02-06,177217.33,Debit,Pending
TXN-5388286,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-03-12,143734.25,Credit,Completed
TXN-5843866,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-02-17,24333.98,Credit,Completed
TXN-6819818,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-12-02,281898.76,Debit,Completed
TXN-9751214,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-11-25,63902.14,Credit,Completed
TXN-8404415,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-12-21,33689.68,Debit,Completed
TXN-2493950,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-01-14,100128.8,Credit,Completed
TXN-5998868,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-03-22,108050.38,Debit,Completed
TXN-2746516,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-11-27,168120.25,Credit,Completed
TXN-7991948,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-12-07,171572.49,Credit,Completed
TXN-7877312,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-10-26,151669.59,Debit,Completed
TXN-8251882,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-12-09,80573.85,Debit,Completed
TXN-5362223,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-01-15,299146.46,Credit,Completed
TXN-3914239,e69e90c0-52bf-4842-82d2-0e32a1a58945,2026-03-24,128937.32,Credit,Completed
TXN-3873137,e69e90c0-52bf-4842-82d2-0e32a1a58945,2025-10-24,236893.77,Debit,Completed
TXN-1533235,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-02-13,307561.87,Credit,Completed
TXN-9527870,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-04-13,373408.27,Credit,Completed
TXN-1525056,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-02-16,83619.43,Debit,Completed
TXN-7310147,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-02-06,484844.02,Credit,Completed
TXN-4024919,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-04-12,128805.71,Credit,Completed
TXN-7395993,5a7393bb-77d5-422a-9ae5-f568b1c00109,2025-11-25,90501.37,Credit,Completed
TXN-8896703,5a7393bb-77d5-422a-9ae5-f568b1c00109,2025-12-09,117900.75,Credit,Completed
TXN-7890403,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-01-04,217941.7,Credit,Completed
TXN-7262747,5a7393bb-77d5-422a-9ae5-f568b1c00109,2025-11-24,257804.73,Debit,Completed
TXN-5498942,5a7393bb-77d5-422a-9ae5-f568b1c00109,2025-10-24,316161.63,Debit,Completed
TXN-6403454,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-01-20,381732.81,Credit,Completed
TXN-2011237,5a7393bb-77d5-422a-9ae5-f568b1c00109,2025-12-11,98010.69,Debit,Completed
TXN-8339894,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-02-15,352956.56,Debit,Completed
TXN-1198742,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-02-26,500.0,Debit,Completed
TXN-7879020,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-04-11,192464.29,Debit,Completed
TXN-2341269,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-02-07,387337.29,Credit,Completed
TXN-6846310,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-01-25,240914.1,Credit,Completed
TXN-3359554,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-03-30,218512.52,Debit,Completed
TXN-1883068,5a7393bb-77d5-422a-9ae5-f568b1c00109,2025-10-31,310905.92,Credit,Failed
TXN-8176786,5a7393bb-77d5-422a-9ae5-f568b1c00109,2026-03-10,25820.47,Credit,Completed
TXN-6164798,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2025-12-25,155909.66,Debit,Completed
TXN-6019155,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-01-23,166303.63,Debit,Completed
TXN-4019652,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-02-28,163985.39,Credit,Completed
TXN-5231165,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-04-12,151463.49,Debit,Completed
TXN-6526853,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-01-27,260960.79,Debit,Completed
TXN-5342887,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-02-07,257103.54,Credit,Completed
TXN-2676351,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2025-12-16,231136.38,Debit,Completed
TXN-7796906,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-01-12,93652.71,Debit,Completed
TXN-7490759,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2025-10-21,301792.86,Debit,Completed
TXN-8186850,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2025-12-14,329067.83,Credit,Completed
TXN-4353051,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2025-12-30,500.0,Debit,Completed
TXN-9152236,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-04-17,230772.94,Credit,Completed
TXN-6384533,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-01-02,176461.01,Debit,Completed
TXN-8823774,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-03-09,212751.87,Debit,Completed
TXN-8761838,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-04-04,216677.61,Credit,Completed
TXN-4728703,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2025-11-30,38413.19,Debit,Completed
TXN-3870567,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-03-12,206215.31,Credit,Completed
TXN-9284422,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-02-20,153087.15,Credit,Completed
TXN-4811466,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-02-19,103536.54,Debit,Completed
TXN-3857778,3866546a-a1e1-46fb-b7ee-f64eeb85cb39,2026-01-07,259893.6,Debit,Failed
TXN-9707808,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-01-17,210050.7,Debit,Completed
TXN-2611262,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-11-29,169218.92,Credit,Completed
TXN-8476196,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-04-08,74946.53,Credit,Completed
TXN-4042522,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-03-20,119225.69,Credit,Completed
TXN-2554229,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-01-06,103317.66,Debit,Completed
TXN-1340521,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-03-25,178887.37,Debit,Completed
TXN-5412135,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-04-14,212262.04,Debit,Completed
TXN-3966841,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-11-25,36906.28,Credit,Completed
TXN-8944945,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-03-20,169178.07,Debit,Pending
TXN-2452260,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-11-18,245657.99,Credit,Completed
TXN-7369456,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-12-14,265155.17,Debit,Completed
TXN-6823003,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-03-10,244113.49,Credit,Completed
TXN-2945506,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-04-06,116758.11,Debit,Completed
TXN-1917930,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-03-16,174426.09,Debit,Completed
TXN-4860342,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-03-20,279826.97,Credit,Completed
TXN-9699653,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-11-08,224539.74,Credit,Completed
TXN-6706451,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-01-24,125070.89,Credit,Completed
TXN-2454304,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2026-01-12,206937.34,Credit,Completed
TXN-7245553,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-12-02,285104.71,Credit,Pending
TXN-5247415,f9c2f4e5-68d2-4604-b062-68e8f82704c1,2025-11-01,205514.19,Credit,Completed
TXN-3194456,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-30,84904.58,Credit,Completed
TXN-7667427,347941e3-4b23-4854-9f8d-b37d18d75392,2026-03-03,113012.1,Debit,Completed
TXN-8222313,347941e3-4b23-4854-9f8d-b37d18d75392,2026-03-23,115322.88,Credit,Completed
TXN-7294106,347941e3-4b23-4854-9f8d-b37d18d75392,2026-03-10,156844.79,Credit,Completed
TXN-5599112,347941e3-4b23-4854-9f8d-b37d18d75392,2026-04-12,87822.94,Credit,Completed
TXN-6210603,347941e3-4b23-4854-9f8d-b37d18d75392,2026-04-11,19933.28,Credit,Completed
TXN-6538003,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-04,16307.09,Debit,Completed
TXN-2328885,347941e3-4b23-4854-9f8d-b37d18d75392,2025-11-30,111119.3,Debit,Completed
TXN-1782360,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-11,89804.45,Credit,Completed
TXN-5966182,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-18,163896.93,Debit,Completed
TXN-2229022,347941e3-4b23-4854-9f8d-b37d18d75392,2025-11-10,73635.87,Credit,Completed
TXN-3240729,347941e3-4b23-4854-9f8d-b37d18d75392,2025-12-01,33220.24,Credit,Failed
TXN-2632710,347941e3-4b23-4854-9f8d-b37d18d75392,2026-03-03,38376.8,Credit,Completed
TXN-6558784,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-06,46428.99,Debit,Completed
TXN-6323743,347941e3-4b23-4854-9f8d-b37d18d75392,2025-12-04,12934.65,Debit,Completed
TXN-2176787,347941e3-4b23-4854-9f8d-b37d18d75392,2026-03-31,52226.28,Debit,Completed
TXN-3339892,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-13,114321.64,Credit,Completed
TXN-2423992,347941e3-4b23-4854-9f8d-b37d18d75392,2025-12-21,7218.84,Credit,Completed
TXN-6510581,347941e3-4b23-4854-9f8d-b37d18d75392,2026-01-08,74358.69,Credit,Completed
TXN-4000288,347941e3-4b23-4854-9f8d-b37d18d75392,2026-03-31,122221.54,Credit,Completed
TXN-9078609,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2025-11-22,66996.2,Credit,Completed
TXN-9090669,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-03-17,130489.7,Credit,Completed
TXN-8060346,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-04-03,197611.14,Credit,Completed
TXN-9545669,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-04-04,209780.17,Debit,Completed
TXN-5581015,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-03-15,173244.38,Debit,Completed
TXN-4758650,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2025-11-14,134240.67,Credit,Completed
TXN-1456972,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2025-12-13,148197.13,Credit,Completed
TXN-9232624,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-01-21,204280.23,Debit,Completed
TXN-8720304,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-04-05,227514.04,Credit,Completed
TXN-6477817,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2025-10-22,50776.5,Credit,Completed
TXN-4455213,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-04-04,165052.62,Credit,Completed
TXN-5148597,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-02-28,63403.26,Debit,Completed
TXN-6849392,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-03-23,259429.33,Credit,Completed
TXN-6643693,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-04-11,121130.8,Debit,Completed
TXN-2691017,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2025-10-20,168858.4,Credit,Failed
TXN-8845588,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-01-31,126413.3,Debit,Completed
TXN-2591879,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-01-13,76838.5,Debit,Completed
TXN-4199718,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-03-05,500.0,Debit,Completed
TXN-3930960,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2026-04-01,235668.32,Debit,Completed
TXN-6228690,1041282a-f0c5-473d-aa5e-a496d61d6ac1,2025-12-20,81558.49,Credit,Completed
TXN-5732581,abf76d38-79e1-4bb8-9a73-62eef3c6e5f0,2026-03-02,109051.47,Debit,Completed
TXN-8579727,abf76d38-79e1-4bb8-9a73-62eef3c6e5f0,2026-03-31,113525.86,Credit,Completed
TXN-7109117,abf76d38-79e1-4bb8-9a73-62eef3c6e5f0,2026-04-02,90014.79,Debit,Completed
